PMID,search_term,search_type
27128564,aspirin,Drug
27128545,aspirin,Drug
27128540,aspirin,Drug
27128533,aspirin,Drug
27127451,aspirin,Drug
27127225,aspirin,Drug
27127038,aspirin,Drug
27126722,aspirin,Drug
27126648,aspirin,Drug
27126466,aspirin,Drug
27125788,aspirin,Drug
27125773,aspirin,Drug
27123352,aspirin,Drug
27121596,aspirin,Drug
27119693,aspirin,Drug
27119675,aspirin,Drug
27118470,aspirin,Drug
27118323,aspirin,Drug
27118182,aspirin,Drug
27117597,aspirin,Drug
27116930,aspirin,Drug
27116814,aspirin,Drug
27116174,aspirin,Drug
27116166,aspirin,Drug
27116165,aspirin,Drug
27115570,aspirin,Drug
27115375,aspirin,Drug
27114695,aspirin,Drug
27114446,aspirin,Drug
27113199,aspirin,Drug
27113129,aspirin,Drug
27112972,aspirin,Drug
27112798,aspirin,Drug
27112607,aspirin,Drug
27112247,aspirin,Drug
27112188,aspirin,Drug
27110745,aspirin,Drug
29123820,aspirin,Drug
27108360,aspirin,Drug
27108284,aspirin,Drug
27108032,aspirin,Drug
27107542,aspirin,Drug
27107152,aspirin,Drug
27106976,aspirin,Drug
27106030,aspirin,Drug
27106009,aspirin,Drug
27105651,aspirin,Drug
27105311,aspirin,Drug
27103451,aspirin,Drug
27102513,aspirin,Drug
27101832,aspirin,Drug
27100876,aspirin,Drug
27100413,aspirin,Drug
27100934,aspirin,Drug
27099329,aspirin,Drug
27099137,aspirin,Drug
27098806,aspirin,Drug
27098431,aspirin,Drug
27098007,aspirin,Drug
27097066,aspirin,Drug
27096951,aspirin,Drug
27096578,aspirin,Drug
27095653,aspirin,Drug
27095444,aspirin,Drug
27094586,aspirin,Drug
27094489,aspirin,Drug
27094242,aspirin,Drug
27092320,aspirin,Drug
27091559,aspirin,Drug
27089719,aspirin,Drug
27089632,aspirin,Drug
27088575,aspirin,Drug
27086958,aspirin,Drug
27086572,aspirin,Drug
27086085,aspirin,Drug
27085161,aspirin,Drug
27084551,aspirin,Drug
27084246,aspirin,Drug
27083928,aspirin,Drug
27083274,aspirin,Drug
27083160,aspirin,Drug
27083140,aspirin,Drug
27082149,aspirin,Drug
27081186,aspirin,Drug
27080315,aspirin,Drug
27080204,aspirin,Drug
27079719,aspirin,Drug
27079640,aspirin,Drug
27079334,aspirin,Drug
27077841,aspirin,Drug
27074574,aspirin,Drug
27074368,aspirin,Drug
27073648,aspirin,Drug
27073629,aspirin,Drug
27073232,aspirin,Drug
27073080,aspirin,Drug
27072373,aspirin,Drug
27072288,aspirin,Drug
27071504,aspirin,Drug
27071444,aspirin,Drug
27071273,aspirin,Drug
27070313,aspirin,Drug
27069632,aspirin,Drug
27069488,aspirin,Drug
27069437,aspirin,Drug
27068695,aspirin,Drug
27068626,aspirin,Drug
27068406,aspirin,Drug
27067983,aspirin,Drug
27067751,aspirin,Drug
27067621,aspirin,Drug
27067167,aspirin,Drug
27067086,aspirin,Drug
27066949,aspirin,Drug
27066381,aspirin,Drug
27064970,aspirin,Drug
27064832,aspirin,Drug
27064765,aspirin,Drug
27064683,aspirin,Drug
27064677,aspirin,Drug
27064573,aspirin,Drug
27064482,aspirin,Drug
27064410,aspirin,Drug
27064261,aspirin,Drug
27063941,aspirin,Drug
27063910,aspirin,Drug
27063192,aspirin,Drug
27062680,aspirin,Drug
27062678,aspirin,Drug
27062352,aspirin,Drug
27062287,aspirin,Drug
27060166,aspirin,Drug
27060049,aspirin,Drug
27059926,aspirin,Drug
27058802,aspirin,Drug
27058349,aspirin,Drug
27058205,aspirin,Drug
27057969,aspirin,Drug
27057949,aspirin,Drug
27057931,aspirin,Drug
27056781,aspirin,Drug
27056735,aspirin,Drug
27056423,aspirin,Drug
27055858,aspirin,Drug
27055641,aspirin,Drug
27055402,aspirin,Drug
27055051,aspirin,Drug
27054838,aspirin,Drug
27054099,aspirin,Drug
27053860,aspirin,Drug
27053700,aspirin,Drug
27053436,aspirin,Drug
27051529,aspirin,Drug
27051338,aspirin,Drug
27049284,aspirin,Drug
27048184,aspirin,Drug
27047792,aspirin,Drug
27046162,aspirin,Drug
27046160,aspirin,Drug
27046159,aspirin,Drug
27045959,aspirin,Drug
27044406,aspirin,Drug
27044027,aspirin,Drug
27043689,aspirin,Drug
27043236,aspirin,Drug
27043068,aspirin,Drug
27042520,aspirin,Drug
27040617,aspirin,Drug
27040070,aspirin,Drug
27039416,aspirin,Drug
27039277,aspirin,Drug
27039249,aspirin,Drug
27038714,aspirin,Drug
27038638,aspirin,Drug
27038001,aspirin,Drug
27037385,aspirin,Drug
27036919,aspirin,Drug
27036918,aspirin,Drug
27035158,aspirin,Drug
27033886,aspirin,Drug
27033428,aspirin,Drug
27033285,aspirin,Drug
27032934,aspirin,Drug
27031855,aspirin,Drug
27030979,aspirin,Drug
27030613,aspirin,Drug
27030610,aspirin,Drug
27030601,aspirin,Drug
27030340,aspirin,Drug
27029390,aspirin,Drug
27029326,aspirin,Drug
27029284,aspirin,Drug
29252672,aspirin,Drug
28884555,aspirin,Drug
28722842,aspirin,Drug
28718562,aspirin,Drug
27028617,aspirin,Drug
27028445,aspirin,Drug
27027712,aspirin,Drug
27027559,aspirin,Drug
27026644,aspirin,Drug
27026631,aspirin,Drug
27026616,aspirin,Drug
27026020,aspirin,Drug
27026019,aspirin,Drug
27023565,aspirin,Drug
31022804,aspirin,Drug
27022822,aspirin,Drug
27022381,aspirin,Drug
27022349,aspirin,Drug
27022293,aspirin,Drug
27021849,aspirin,Drug
27018926,aspirin,Drug
27018815,aspirin,Drug
27016908,aspirin,Drug
27014820,aspirin,Drug
27014819,aspirin,Drug
27013904,aspirin,Drug
27013262,aspirin,Drug
27013060,aspirin,Drug
27012779,aspirin,Drug
27012778,aspirin,Drug
27011945,aspirin,Drug
27010809,aspirin,Drug
27009621,aspirin,Drug
27009534,aspirin,Drug
27008426,aspirin,Drug
27007644,aspirin,Drug
27006744,aspirin,Drug
27005878,aspirin,Drug
27005850,aspirin,Drug
27005817,aspirin,Drug
27005118,aspirin,Drug
27003828,aspirin,Drug
27002280,aspirin,Drug
27002150,aspirin,Drug
27001965,aspirin,Drug
27001784,aspirin,Drug
27001470,aspirin,Drug
27000933,aspirin,Drug
27000404,aspirin,Drug
26997718,aspirin,Drug
26995425,aspirin,Drug
26995378,aspirin,Drug
26995375,aspirin,Drug
26994655,aspirin,Drug
26994121,aspirin,Drug
26993144,aspirin,Drug
26992029,aspirin,Drug
26990891,aspirin,Drug
26990051,aspirin,Drug
26989948,aspirin,Drug
26989626,aspirin,Drug
26989267,aspirin,Drug
26988950,aspirin,Drug
26988949,aspirin,Drug
26988347,aspirin,Drug
26987791,aspirin,Drug
26986753,aspirin,Drug
26986163,aspirin,Drug
26984863,aspirin,Drug
26984587,aspirin,Drug
26983627,aspirin,Drug
26980909,aspirin,Drug
26980654,aspirin,Drug
26980558,aspirin,Drug
26980433,aspirin,Drug
26980395,aspirin,Drug
26980393,aspirin,Drug
26979949,aspirin,Drug
26979600,aspirin,Drug
26979271,aspirin,Drug
26979094,aspirin,Drug
26978517,aspirin,Drug
26976917,aspirin,Drug
26976620,aspirin,Drug
26976119,aspirin,Drug
26976086,aspirin,Drug
26975576,aspirin,Drug
26975177,aspirin,Drug
26974824,aspirin,Drug
26972344,aspirin,Drug
26972159,aspirin,Drug
30546642,aspirin,Drug
26970999,aspirin,Drug
26970197,aspirin,Drug
26970132,aspirin,Drug
26970125,aspirin,Drug
26969758,aspirin,Drug
26969603,aspirin,Drug
26969214,aspirin,Drug
26968670,aspirin,Drug
26967103,aspirin,Drug
26966944,aspirin,Drug
26965534,aspirin,Drug
26964594,aspirin,Drug
26964511,aspirin,Drug
26962983,aspirin,Drug
26961671,aspirin,Drug
26961068,aspirin,Drug
26960889,aspirin,Drug
26960887,aspirin,Drug
26959198,aspirin,Drug
26958156,aspirin,Drug
26957558,aspirin,Drug
26956031,aspirin,Drug
26954484,aspirin,Drug
26954428,aspirin,Drug
26953371,aspirin,Drug
26952877,aspirin,Drug
26951615,aspirin,Drug
26951524,aspirin,Drug
26951167,aspirin,Drug
26949714,aspirin,Drug
26947944,aspirin,Drug
26947537,aspirin,Drug
26947237,aspirin,Drug
26947217,aspirin,Drug
26946426,aspirin,Drug
26946143,aspirin,Drug
26945489,aspirin,Drug
26945371,aspirin,Drug
26945024,aspirin,Drug
26944713,aspirin,Drug
26943820,aspirin,Drug
26942726,aspirin,Drug
26942344,aspirin,Drug
26942135,aspirin,Drug
26941215,aspirin,Drug
26940320,aspirin,Drug
26940227,aspirin,Drug
26940135,aspirin,Drug
26939883,aspirin,Drug
26939870,aspirin,Drug
26939106,aspirin,Drug
26939105,aspirin,Drug
26939062,aspirin,Drug
26938158,aspirin,Drug
26938155,aspirin,Drug
26937182,aspirin,Drug
26935273,aspirin,Drug
26934662,aspirin,Drug
26933848,aspirin,Drug
26932276,aspirin,Drug
26931618,aspirin,Drug
26930156,aspirin,Drug
26929836,aspirin,Drug
26929629,aspirin,Drug
26929303,aspirin,Drug
26929162,aspirin,Drug
26928755,aspirin,Drug
26928727,aspirin,Drug
26927755,aspirin,Drug
26927237,aspirin,Drug
26927215,aspirin,Drug
26927051,aspirin,Drug
26926507,aspirin,Drug
26926305,aspirin,Drug
26926089,aspirin,Drug
26925923,aspirin,Drug
26925883,aspirin,Drug
26924187,aspirin,Drug
31008263,aspirin,Drug
26921081,aspirin,Drug
26920959,aspirin,Drug
26920606,aspirin,Drug
26920599,aspirin,Drug
26919833,aspirin,Drug
26919242,aspirin,Drug
26918349,aspirin,Drug
26917799,aspirin,Drug
26917098,aspirin,Drug
26916397,aspirin,Drug
26916307,aspirin,Drug
26916171,aspirin,Drug
26915905,aspirin,Drug
26915887,aspirin,Drug
26915678,aspirin,Drug
26915248,aspirin,Drug
26915040,aspirin,Drug
26914786,aspirin,Drug
26910737,aspirin,Drug
26910344,aspirin,Drug
26910300,aspirin,Drug
26909820,aspirin,Drug
26908438,aspirin,Drug
26908401,aspirin,Drug
26908324,aspirin,Drug
26906184,aspirin,Drug
26905996,aspirin,Drug
26905072,aspirin,Drug
26904472,aspirin,Drug
26903002,aspirin,Drug
26902935,aspirin,Drug
26902001,aspirin,Drug
26900312,aspirin,Drug
26899831,aspirin,Drug
26899462,aspirin,Drug
26898989,aspirin,Drug
26898923,aspirin,Drug
26898915,aspirin,Drug
26898291,aspirin,Drug
26897929,aspirin,Drug
26896435,aspirin,Drug
26896262,aspirin,Drug
26895085,aspirin,Drug
26894804,aspirin,Drug
26894392,aspirin,Drug
26894383,aspirin,Drug
26892584,aspirin,Drug
26892393,aspirin,Drug
26891941,aspirin,Drug
26891756,aspirin,Drug
26890676,aspirin,Drug
26890552,aspirin,Drug
26890438,aspirin,Drug
26890389,aspirin,Drug
26889740,aspirin,Drug
26889454,aspirin,Drug
26888800,aspirin,Drug
26887783,aspirin,Drug
26887315,aspirin,Drug
26887108,aspirin,Drug
26886397,aspirin,Drug
26885664,aspirin,Drug
26885230,aspirin,Drug
26883867,aspirin,Drug
26883498,aspirin,Drug
26882297,aspirin,Drug
26881721,aspirin,Drug
26881715,aspirin,Drug
26881711,aspirin,Drug
26880570,aspirin,Drug
26879926,aspirin,Drug
26879862,aspirin,Drug
26879467,aspirin,Drug
26879121,aspirin,Drug
26879070,aspirin,Drug
26877773,aspirin,Drug
26877233,aspirin,Drug
26875925,aspirin,Drug
26875014,aspirin,Drug
26874143,aspirin,Drug
26874033,aspirin,Drug
26873936,aspirin,Drug
26873868,aspirin,Drug
26873239,aspirin,Drug
26873191,aspirin,Drug
26873108,aspirin,Drug
26872079,aspirin,Drug
26870959,aspirin,Drug
26870792,aspirin,Drug
26869523,aspirin,Drug
26869284,aspirin,Drug
26868728,aspirin,Drug
26868683,aspirin,Drug
26868177,aspirin,Drug
26865577,aspirin,Drug
26865439,aspirin,Drug
26862461,aspirin,Drug
26861857,aspirin,Drug
26861546,aspirin,Drug
26860124,aspirin,Drug
26860031,aspirin,Drug
26859324,aspirin,Drug
26859223,aspirin,Drug
26858080,aspirin,Drug
26857211,aspirin,Drug
26856461,aspirin,Drug
26856059,aspirin,Drug
26855931,aspirin,Drug
26854889,aspirin,Drug
26853249,aspirin,Drug
29967831,aspirin,Drug
26851562,aspirin,Drug
26850706,aspirin,Drug
26850406,aspirin,Drug
26849215,aspirin,Drug
26849144,aspirin,Drug
26848155,aspirin,Drug
26847715,aspirin,Drug
26847573,aspirin,Drug
26846966,aspirin,Drug
26846361,aspirin,Drug
26845603,aspirin,Drug
26845006,aspirin,Drug
26844701,aspirin,Drug
26844442,aspirin,Drug
26843729,aspirin,Drug
26843365,aspirin,Drug
26843331,aspirin,Drug
26843280,aspirin,Drug
26843277,aspirin,Drug
26843016,aspirin,Drug
26842876,aspirin,Drug
26842113,aspirin,Drug
26841788,aspirin,Drug
26841787,aspirin,Drug
26841515,aspirin,Drug
26841454,aspirin,Drug
26841325,aspirin,Drug
26840139,aspirin,Drug
26839250,aspirin,Drug
26838691,aspirin,Drug
26838092,aspirin,Drug
26837864,aspirin,Drug
26837400,aspirin,Drug
26837345,aspirin,Drug
26837056,aspirin,Drug
26836458,aspirin,Drug
26834698,aspirin,Drug
26833642,aspirin,Drug
26833243,aspirin,Drug
26833146,aspirin,Drug
26832325,aspirin,Drug
26832316,aspirin,Drug
26832210,aspirin,Drug
26831490,aspirin,Drug
26831435,aspirin,Drug
26831025,aspirin,Drug
26830988,aspirin,Drug
26830074,aspirin,Drug
26829717,aspirin,Drug
26829666,aspirin,Drug
26828987,aspirin,Drug
26828199,aspirin,Drug
26827923,aspirin,Drug
26827536,aspirin,Drug
26826812,aspirin,Drug
28868879,aspirin,Drug
26826719,aspirin,Drug
26826703,aspirin,Drug
26826555,aspirin,Drug
26826501,aspirin,Drug
26825179,aspirin,Drug
26824382,aspirin,Drug
26823706,aspirin,Drug
26822279,aspirin,Drug
26822235,aspirin,Drug
26822168,aspirin,Drug
26822024,aspirin,Drug
26821627,aspirin,Drug
26821518,aspirin,Drug
26821400,aspirin,Drug
26820829,aspirin,Drug
26820772,aspirin,Drug
26820658,aspirin,Drug
26819299,aspirin,Drug
26818642,aspirin,Drug
26815583,aspirin,Drug
26815196,aspirin,Drug
26813274,aspirin,Drug
26812204,aspirin,Drug
26810856,aspirin,Drug
26810509,aspirin,Drug
26810416,aspirin,Drug
26810338,aspirin,Drug
26809135,aspirin,Drug
26808678,aspirin,Drug
26808194,aspirin,Drug
26808136,aspirin,Drug
26808030,aspirin,Drug
26807542,aspirin,Drug
26804607,aspirin,Drug
26803648,aspirin,Drug
26803383,aspirin,Drug
26803084,aspirin,Drug
26802900,aspirin,Drug
26802855,aspirin,Drug
26800862,aspirin,Drug
26800771,aspirin,Drug
26800681,aspirin,Drug
26800356,aspirin,Drug
26800135,aspirin,Drug
26799697,aspirin,Drug
26799418,aspirin,Drug
26798882,aspirin,Drug
26798388,aspirin,Drug
26798121,aspirin,Drug
26797705,aspirin,Drug
26797337,aspirin,Drug
26797286,aspirin,Drug
26797260,aspirin,Drug
26797096,aspirin,Drug
26797080,aspirin,Drug
26796830,aspirin,Drug
26795761,aspirin,Drug
26795462,aspirin,Drug
26794215,aspirin,Drug
26793957,aspirin,Drug
26793956,aspirin,Drug
26793854,aspirin,Drug
26790469,aspirin,Drug
26790330,aspirin,Drug
26789425,aspirin,Drug
26789391,aspirin,Drug
26788997,aspirin,Drug
26784851,aspirin,Drug
26784680,aspirin,Drug
26784568,aspirin,Drug
26783048,aspirin,Drug
26781508,aspirin,Drug
26781480,aspirin,Drug
26780679,aspirin,Drug
26779855,aspirin,Drug
26779603,aspirin,Drug
26778771,aspirin,Drug
26778745,aspirin,Drug
26777971,aspirin,Drug
26777547,aspirin,Drug
26776955,aspirin,Drug
26776588,aspirin,Drug
26775657,aspirin,Drug
26775639,aspirin,Drug
26775020,aspirin,Drug
26774606,aspirin,Drug
26774572,aspirin,Drug
26773298,aspirin,Drug
26773119,aspirin,Drug
26771908,aspirin,Drug
26771733,aspirin,Drug
26771525,aspirin,Drug
26770418,aspirin,Drug
26769185,aspirin,Drug
26769045,aspirin,Drug
26768440,aspirin,Drug
26767085,aspirin,Drug
26764253,aspirin,Drug
26764084,aspirin,Drug
26763863,aspirin,Drug
26763466,aspirin,Drug
26763261,aspirin,Drug
26763019,aspirin,Drug
26762723,aspirin,Drug
26762336,aspirin,Drug
26761967,aspirin,Drug
26761340,aspirin,Drug
26759856,aspirin,Drug
26759642,aspirin,Drug
26759534,aspirin,Drug
26759138,aspirin,Drug
26758864,aspirin,Drug
26757970,aspirin,Drug
26757134,aspirin,Drug
26757022,aspirin,Drug
26756894,aspirin,Drug
26755906,aspirin,Drug
26755572,aspirin,Drug
26755571,aspirin,Drug
26755155,aspirin,Drug
26754410,aspirin,Drug
26753899,aspirin,Drug
26753771,aspirin,Drug
26753770,aspirin,Drug
26753475,aspirin,Drug
26753248,aspirin,Drug
26753146,aspirin,Drug
26752398,aspirin,Drug
26752241,aspirin,Drug
26751426,aspirin,Drug
26751262,aspirin,Drug
26750401,aspirin,Drug
26750139,aspirin,Drug
26749582,aspirin,Drug
26747755,aspirin,Drug
26747390,aspirin,Drug
26747389,aspirin,Drug
26746812,aspirin,Drug
26744449,aspirin,Drug
26744323,aspirin,Drug
26743587,aspirin,Drug
26743279,aspirin,Drug
26743169,aspirin,Drug
26743079,aspirin,Drug
26742966,aspirin,Drug
26742210,aspirin,Drug
26742201,aspirin,Drug
26742197,aspirin,Drug
26742027,aspirin,Drug
26741577,aspirin,Drug
26739793,aspirin,Drug
26739617,aspirin,Drug
26739516,aspirin,Drug
26739449,aspirin,Drug
26739404,aspirin,Drug
26739393,aspirin,Drug
26739313,aspirin,Drug
26738669,aspirin,Drug
26738265,aspirin,Drug
26736015,aspirin,Drug
26735301,aspirin,Drug
26733617,aspirin,Drug
26733427,aspirin,Drug
26731290,aspirin,Drug
26731178,aspirin,Drug
26730297,aspirin,Drug
26729528,aspirin,Drug
26729525,aspirin,Drug
26728433,aspirin,Drug
26727844,aspirin,Drug
26727779,aspirin,Drug
26727338,aspirin,Drug
26726988,aspirin,Drug
26726119,aspirin,Drug
26725920,aspirin,Drug
26725535,aspirin,Drug
26725129,aspirin,Drug
26725101,aspirin,Drug
26724753,aspirin,Drug
26724555,aspirin,Drug
26722003,aspirin,Drug
26721914,aspirin,Drug
26721653,aspirin,Drug
26721257,aspirin,Drug
26721036,aspirin,Drug
26720163,aspirin,Drug
26719956,aspirin,Drug
26719806,aspirin,Drug
26719230,aspirin,Drug
26718760,aspirin,Drug
26718519,aspirin,Drug
26718518,aspirin,Drug
26717867,aspirin,Drug
30236022,aspirin,Drug
30063450,aspirin,Drug
29953191,aspirin,Drug
29693971,aspirin,Drug
29492430,aspirin,Drug
28635889,aspirin,Drug
28635860,aspirin,Drug
28621087,aspirin,Drug
28614643,aspirin,Drug
28582877,aspirin,Drug
28478409,aspirin,Drug
28331517,aspirin,Drug
28294735,aspirin,Drug
26717376,aspirin,Drug
26717193,aspirin,Drug
26716042,aspirin,Drug
26715498,aspirin,Drug
26715396,aspirin,Drug
26714677,aspirin,Drug
26713301,aspirin,Drug
26713064,aspirin,Drug
26712838,aspirin,Drug
26712428,aspirin,Drug
26712185,aspirin,Drug
26712086,aspirin,Drug
26711871,aspirin,Drug
26711870,aspirin,Drug
26711818,aspirin,Drug
26710697,aspirin,Drug
26709600,aspirin,Drug
26709134,aspirin,Drug
26708640,aspirin,Drug
26708314,aspirin,Drug
26707905,aspirin,Drug
26707505,aspirin,Drug
26706745,aspirin,Drug
26706668,aspirin,Drug
26706016,aspirin,Drug
26705378,aspirin,Drug
26704566,aspirin,Drug
26703284,aspirin,Drug
26702086,aspirin,Drug
26702085,aspirin,Drug
26702080,aspirin,Drug
26701413,aspirin,Drug
26701232,aspirin,Drug
26699935,aspirin,Drug
26699907,aspirin,Drug
26699825,aspirin,Drug
26699760,aspirin,Drug
26699137,aspirin,Drug
26698643,aspirin,Drug
26697360,aspirin,Drug
26696972,aspirin,Drug
26696611,aspirin,Drug
26696522,aspirin,Drug
26696484,aspirin,Drug
26695422,aspirin,Drug
26695072,aspirin,Drug
26694887,aspirin,Drug
26692879,aspirin,Drug
26691435,aspirin,Drug
26691193,aspirin,Drug
26690062,aspirin,Drug
26689848,aspirin,Drug
26689783,aspirin,Drug
26689345,aspirin,Drug
26688785,aspirin,Drug
26688324,aspirin,Drug
26686322,aspirin,Drug
26685367,aspirin,Drug
29067176,aspirin,Drug
26685291,aspirin,Drug
26685215,aspirin,Drug
26683953,aspirin,Drug
26682276,aspirin,Drug
26681756,aspirin,Drug
26680778,aspirin,Drug
26680584,aspirin,Drug
26680524,aspirin,Drug
26679651,aspirin,Drug
26679648,aspirin,Drug
26679480,aspirin,Drug
26678823,aspirin,Drug
26678708,aspirin,Drug
26678006,aspirin,Drug
26677672,aspirin,Drug
26677375,aspirin,Drug
26675681,aspirin,Drug
26675485,aspirin,Drug
26673874,aspirin,Drug
26672410,aspirin,Drug
26672080,aspirin,Drug
26671947,aspirin,Drug
26671902,aspirin,Drug
26671325,aspirin,Drug
26670765,aspirin,Drug
26669607,aspirin,Drug
26667088,aspirin,Drug
26666325,aspirin,Drug
26665660,aspirin,Drug
26665391,aspirin,Drug
20301734,aspirin,Drug
26663880,aspirin,Drug
26663418,aspirin,Drug
26660710,aspirin,Drug
26660521,aspirin,Drug
26659436,aspirin,Drug
26659115,aspirin,Drug
26658843,aspirin,Drug
26658370,aspirin,Drug
26658287,aspirin,Drug
26657879,aspirin,Drug
26657830,aspirin,Drug
26656906,aspirin,Drug
26656902,aspirin,Drug
26654852,aspirin,Drug
26654192,aspirin,Drug
26653848,aspirin,Drug
26653691,aspirin,Drug
26653249,aspirin,Drug
26652379,aspirin,Drug
26652213,aspirin,Drug
26651612,aspirin,Drug
26651452,aspirin,Drug
26650457,aspirin,Drug
26649166,aspirin,Drug
26648642,aspirin,Drug
26647716,aspirin,Drug
26646719,aspirin,Drug
26646176,aspirin,Drug
26645736,aspirin,Drug
26645266,aspirin,Drug
26644261,aspirin,Drug
26643501,aspirin,Drug
26643420,aspirin,Drug
26643001,aspirin,Drug
26642788,aspirin,Drug
26642781,aspirin,Drug
26642774,aspirin,Drug
26642773,aspirin,Drug
26641813,aspirin,Drug
26641282,aspirin,Drug
26640414,aspirin,Drug
26640116,aspirin,Drug
26639482,aspirin,Drug
26639472,aspirin,Drug
26639039,aspirin,Drug
26637834,aspirin,Drug
26637701,aspirin,Drug
26637564,aspirin,Drug
26635941,aspirin,Drug
26635905,aspirin,Drug
26635901,aspirin,Drug
26635899,aspirin,Drug
26635443,aspirin,Drug
26635114,aspirin,Drug
26635061,aspirin,Drug
26634419,aspirin,Drug
26634312,aspirin,Drug
26633836,aspirin,Drug
26633295,aspirin,Drug
26632010,aspirin,Drug
26631965,aspirin,Drug
26631877,aspirin,Drug
26631821,aspirin,Drug
26631399,aspirin,Drug
26630467,aspirin,Drug
26629926,aspirin,Drug
26628527,aspirin,Drug
26626883,aspirin,Drug
26626732,aspirin,Drug
26626222,aspirin,Drug
26626190,aspirin,Drug
26624583,aspirin,Drug
26622251,aspirin,Drug
26620144,aspirin,Drug
26619972,aspirin,Drug
26619741,aspirin,Drug
26619334,aspirin,Drug
26619253,aspirin,Drug
26617953,aspirin,Drug
26617062,aspirin,Drug
29759402,aspirin,Drug
29759399,aspirin,Drug
26615369,aspirin,Drug
26614792,aspirin,Drug
26613954,aspirin,Drug
26612527,aspirin,Drug
26612479,aspirin,Drug
26612417,aspirin,Drug
26611788,aspirin,Drug
26611691,aspirin,Drug
26611434,aspirin,Drug
26610874,aspirin,Drug
26610376,aspirin,Drug
26609688,aspirin,Drug
26609438,aspirin,Drug
26607439,aspirin,Drug
26607190,aspirin,Drug
26606954,aspirin,Drug
26606735,aspirin,Drug
26606248,aspirin,Drug
26606050,aspirin,Drug
26605687,aspirin,Drug
26604612,aspirin,Drug
26604247,aspirin,Drug
26603743,aspirin,Drug
26603742,aspirin,Drug
26603543,aspirin,Drug
26603476,aspirin,Drug
26602515,aspirin,Drug
26602322,aspirin,Drug
26602220,aspirin,Drug
26601998,aspirin,Drug
26601997,aspirin,Drug
26601827,aspirin,Drug
26601796,aspirin,Drug
26601697,aspirin,Drug
26601689,aspirin,Drug
26601616,aspirin,Drug
26601574,aspirin,Drug
26600982,aspirin,Drug
26600797,aspirin,Drug
26599800,aspirin,Drug
26599753,aspirin,Drug
26599574,aspirin,Drug
26599376,aspirin,Drug
26597952,aspirin,Drug
26597828,aspirin,Drug
26597745,aspirin,Drug
26597741,aspirin,Drug
26597211,aspirin,Drug
26597063,aspirin,Drug
26596838,aspirin,Drug
26594747,aspirin,Drug
26594113,aspirin,Drug
26593547,aspirin,Drug
26593241,aspirin,Drug
26592909,aspirin,Drug
26592320,aspirin,Drug
26591559,aspirin,Drug
26591394,aspirin,Drug
26590503,aspirin,Drug
26590293,aspirin,Drug
26590113,aspirin,Drug
26589727,aspirin,Drug
